BillNo_Automatic,Agr_Uni_Code,agr_name,agr_code,agr_no,Item_code,item_Short_name,itemname,Item_group_code,item_group_name,Bill_Date,challanno,issue_qty,recv_qty,irflag,billfr,billto,rate,broken_amt,frshop,froffice,brok_qty,brok_rate,miss_flag,cutcode,cutamt,cartcode,cartamt,narr,prnnarr,b1_rate,b1_qty,b1_amt,b1_narr,b2_rate,b2_qty,b2_amt,b2_narr,b3_rate,b3_qty,b3_amt,b3_narr,misc1,misc2,misc3,misc4,misc5,misc6,SNO,Contact_Prs_Ph,Transporter_Name,Gr_No,VehicleNo,Driver_Name,DL_No,Permit_no,Contact_Prs_Ph_No,Apx_weight,Apx_value,bill_Enter_Date,Trip_No,b4_rate,b4_qty,b4_amt,b4_narr,b5_rate,b5_qty,b5_amt,b5_narr,b6_rate,b6_qty,b6_amt,b6_narr,b7_rate,b7_qty,b7_amt,b7_narr,b8_rate,b8_qty,b8_amt,b8_narr,b9_rate,b9_qty,b9_amt,b9_narr,b10_rate,b10_qty,b10_amt,b10_narr,Bill_Amt,rec_type,Tnx_type,UNIT_NAME,ItemType,Tax_Code,Tax_Name,Tax_Per,Tax_Amt,Dis_Per,Dis_Amt,Gross_Amt,Tot_Qty,B_Add_Off_Site,B_HSN_Code,B_GST_Type,B_State_Code,B_Tax_YN,B_IGST_Per,B_IGST_Amt,B_SGST_Per,B_SGST_Amt,B_CGST_Per,B_CGST_Amt,B_Reverse_Charge,B_Electronic_Ref_No,B_REF_2,Weight_Per_pcs,Tot_Weight_of_pcs,Manual_BillNo,ORDNO,ORD_DATE,Trx_CODE,Trx_Name,PKG,C_FORM,NET_AMT,tot_amt,Transporter_Code,Fraight,remark,site_add,TODO,AMT_IN_WOR,DUEDATE,ROUNDOFF,station_Name,Qty_Kg,Tot_Kg
44,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,45,sHORT NAME,STANDARD 1.5 METER,16,STANDARD,22/06/2023,41,20,0,I,,,10,,0,20,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
44,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,22/06/2023,41,30,0,I,,,10,,0,30,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,0,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
45,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,19/06/2023,42,50,0,I,,,140,,0,50,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,03-Jul-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
45,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,14,sHORT NAME,LEDGER 0.9 METER,5,LEDGER,19/06/2023,42,70,0,I,,,0,,0,70,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,03-Jul-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
45,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,19/06/2023,42,170,0,I,,,250,,0,170,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,03-Jul-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
43,289,24 NO. SEC. 16 SATISH JI,24-16,OH,29,sHORT NAME,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,22/05/2023,42,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,289,24 NO. SEC. 16 SATISH JI,24-16,OH,31,sHORT NAME,SPAN OUTER 2.0 METER,12,PROPS,22/05/2023,42,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,13,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,19/06/2023,42,20,0,I,,,10,,0,20,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,03-Jul-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
45,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,19/06/2023,42,50,0,I,,,10,,0,50,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,03-Jul-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
46,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,15/06/2023,43,200,0,I,,,140,,0,200,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
46,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,15/06/2023,43,85,0,I,,,0,,0,85,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
46,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,15/06/2023,43,580,0,I,,,10,,0,580,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
46,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,15/06/2023,43,300,0,I,,,0,,0,300,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
46,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,15/06/2023,43,200,0,I,,,10,,0,200,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
46,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,15/06/2023,43,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
44,266,SUPERIOR GLASS,SUPERIOR,OH,70,sHORT NAME,WHEEL WITH STOPPER,22,U JACK,24/05/2023,43,0,4,R,,,1,,0,4,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,13/06/2023,44,100,0,I,,,140,,0,100,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
47,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,5,sHORT NAME,CHALLI,2,CHALLIS,13/06/2023,44,30,0,I,,,900,,0,30,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
47,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,13/06/2023,44,500,0,I,,,0,,0,500,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
47,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,13/06/2023,44,300,0,I,,,250,,0,300,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
45,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,33,sHORT NAME,MS PROPS 2MX3M,12,PROPS,24/05/2023,44,0,60,R,,,0,,0,60,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,3,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,24/05/2023,44,0,18,R,,,0,,0,18,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,9,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,45,sHORT NAME,STANDARD 1.5 METER,16,STANDARD,24/05/2023,44,0,93,R,,,10,,0,93,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,10,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,48,sHORT NAME,STANDARD 2.0 METER,16,STANDARD,24/05/2023,44,0,11,R,,,10,,0,11,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,24/05/2023,44,0,18,R,,,10,,0,18,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,12,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,13/06/2023,44,290,0,I,,,10,,0,290,,,,MISC A/C,0,CARTAGE A/C,7000,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
45,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,64,sHORT NAME,STEEL PLATES 3 X 2,19,STEEL PLATES,24/05/2023,44,0,100,R,,,0,,0,100,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,13,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,24/05/2023,44,0,67,R,,,10,,0,67,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,14,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,24/05/2023,45,0,45,R,,,140,,0,45,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,1,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,17,sHORT NAME,CHANNEL,21,CHANNEL,24/05/2023,45,0,30,R,,,70,,0,30,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,2,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,24/05/2023,45,0,56,R,,,0,,0,56,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,3,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,24/05/2023,45,0,70,R,,,10,,0,70,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,4,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,24/05/2023,45,0,4,R,,,250,,0,4,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,5,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,33,sHORT NAME,PROP 2MX3M,12,PROPS,22/06/2023,45,30,0,I,,,0,,0,30,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,29,sHORT NAME,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,24/05/2023,45,0,70,R,,,10,,0,70,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,6,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,31,sHORT NAME,SPAN OUTER 2.0 METER,12,PROPS,24/05/2023,45,0,70,R,,,10,,0,70,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,7,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,24/05/2023,45,0,16,R,,,0,,0,16,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,8,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,24/05/2023,45,0,2,R,,,10,,0,2,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,9,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,24/05/2023,45,0,38,R,,,10,,0,38,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,10,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,62,sHORT NAME,STEEL PLATE 3 X 2,19,STEEL PLATES,24/05/2023,45,0,70,R,,,10,,0,70,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,11,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,24/05/2023,45,0,19,R,,,10,,0,19,,,,MISC A/C,0,CARTAGE A/C,5000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,12,,,,,,,,,,,04-Jun-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,9,sHORT NAME,LEDGER 0.5 METER,5,LEDGER,15/06/2023,46,430,0,I,,,0,,0,430,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
47,289,24 NO. SEC. 16 SATISH JI,24-16,OH,29,sHORT NAME,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,25/05/2023,46,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,289,24 NO. SEC. 16 SATISH JI,24-16,OH,31,sHORT NAME,SPAN OUTER 2.0 METER,12,PROPS,25/05/2023,46,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,13,,,,,,,,,,,01-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,298,D-4 UDYOG NAGAR,UDYOG NAGAR,OH,44,sHORT NAME,STANDARD 0.5 METER,16,STANDARD,15/06/2023,46,350,0,I,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,28-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
61,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,29,sHORT NAME,INNER  3.0 MTR PROP,23,PROP 2*2,26/04/2023,47,0,250,R,,,10,,0,250,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,5,,,,,,,,,,,05-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,30,sHORT NAME,INNER  4.0 MTR PROP,12,PROPS,26/04/2023,47,0,160,R,,,0,,0,160,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,05-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,31,sHORT NAME,OUTER 2.0 METER,12,PROPS,26/04/2023,47,0,260,R,,,10,,0,260,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,10,,,,,,,,,,,05-Jun-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
